Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_18:36:09, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.93, 0.13, 0.93, 0.12, 0.94, 0.14
10-19-22_18:45:20, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.93, 0.09, 0.93, 0.09, 0.94, 0.11
10-19-22_18:54:32, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.06, 0.92, 0.08, 0.93, 0.08
10-19-22_19:04:07, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.91, 0.03, 0.91, 0.03, 0.92, 0.03
10-19-22_19:13:42, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.89, -0.04, 0.89, -0.04, 0.91, -0.02
10-19-22_19:23:18, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.85, -0.14, 0.87, -0.09, 0.88, -0.09
10-19-22_19:32:44, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.85, -0.12, 0.85, -0.12, 0.84, -0.20
10-19-22_19:42:10, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.0,dp,0.93, 0.13, 0.93, 0.13, 0.94, 0.14
10-19-22_19:51:26, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_20:00:51, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.08
10-19-22_20:10:20, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.92, 0.03
10-19-22_20:19:40, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.24,dp,0.90, -0.00, 0.90, -0.00, 0.91, -0.02
10-19-22_20:28:49, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.3,dp,0.88, -0.05, 0.88, -0.05, 0.87, -0.10
10-19-22_20:37:50, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.9, logistic,0.36,dp,0.79, -0.28, 0.86, -0.11, 0.84, -0.19
10-19-22_20:46:55, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.93, 0.14, 0.93, 0.13, 0.94, 0.14
10-19-22_20:56:02, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.93, 0.09, 0.93, 0.09, 0.94, 0.11
10-19-22_21:05:05, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.91, 0.05, 0.91, 0.05, 0.93, 0.08
