Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_07:36:41, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.77, 0.07, 0.77, 0.07, 0.74, 0.06
10-19-22_07:38:26, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.59, -0.01, 0.59, -0.01, 0.60, -0.02
10-19-22_07:56:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.62, -0.02, 0.62, -0.02, 0.63, -0.03
10-19-22_07:58:55, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.72, 0.01, 0.72, 0.01, 0.69, 0.02
10-19-22_08:13:33, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.62, -0.09, 0.70, -0.11, 0.62, -0.08
10-19-22_08:21:17, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.64, -0.00, 0.64, -0.00, 0.65, 0.00
10-19-22_08:31:19, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-19-22_08:43:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.63, -0.08, 0.64, -0.05, 0.65, -0.05
10-19-22_08:50:09, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.68, 0.08, 0.70, 0.09, 0.68, 0.07
10-19-22_09:05:40, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.61, -0.07, 0.61, -0.07, 0.59, -0.06
10-19-22_09:12:33, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.06, 0.91, 0.06, 0.91, 0.06
10-19-22_09:28:01, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.13, 0.92, 0.13, 0.92, 0.14
10-19-22_09:34:57, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.90, 0.03, 0.90, 0.03, 0.90, 0.02
10-19-22_09:50:26, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
10-19-22_09:57:18, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.87, -0.09, 0.87, -0.09, 0.88, -0.05
10-19-22_10:12:41, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.05, 0.91, 0.05, 0.91, 0.06
